Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2020-09-18 14:32:56;"Quarantine";"Kettlebell Swing";3;14.99;lbs;15;;;;0;;
2020-09-18 14:32:56;"Quarantine";"Bent Over One Arm Row (Dumbbell)";1;6.8;kg;25;;;;0;"";
2020-09-18 14:32:56;"Quarantine";"Bent Over One Arm Row (Dumbbell)";2;6.8;kg;25;;;;0;;
2020-09-18 14:32:56;"Quarantine";"Bent Over One Arm Row (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-09-21 16:48:34;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2020-09-21 16:48:34;"Quarantine";"Plank";2;;;;;;mi.;45;;
2020-09-21 16:48:34;"Quarantine";"Plank";3;;;;;;mi.;30;;
2020-09-21 16:48:34;"Quarantine";"Push Up";1;;;20;;;;0;"";
2020-09-21 16:48:34;"Quarantine";"Push Up";2;;;10;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Push Up";3;;;15;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Bench Dip";1;;;15;;;;0;"";
2020-09-21 16:48:34;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;20;;;;0;"";
2020-09-21 16:48:34;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;20;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;20;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-09-21 16:48:34;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Bent Over One Arm Row (Dumbbell)";1;6.8;kg;20;;;;0;"";
2020-09-21 16:48:34;"Quarantine";"Bent Over One Arm Row (Dumbbell)";2;6.8;kg;25;;;;0;;
2020-09-21 16:48:34;"Quarantine";"Bent Over One Arm Row (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-09-22 15:54:25;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2020-09-22 15:54:25;"Quarantine";"Plank";2;;;;;;mi.;45;;
2020-09-22 15:54:25;"Quarantine";"Plank";3;;;;;;mi.;45;;
2020-09-22 15:54:25;"Quarantine";"Push Up";1;;;20;;;;0;"";
2020-09-22 15:54:25;"Quarantine";"Push Up";2;;;15;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Push Up";3;;;15;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Bench Dip";1;;;15;;;;0;"";
2020-09-22 15:54:25;"Quarantine";"Bench Dip";2;;;15;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;20;;;;0;"";
2020-09-22 15:54:25;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;20;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;20;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-09-22 15:54:25;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Bent Over One Arm Row (Dumbbell)";1;6.8;kg;20;;;;0;"";
2020-09-22 15:54:25;"Quarantine";"Bent Over One Arm Row (Dumbbell)";2;6.8;kg;20;;;;0;;
2020-09-22 15:54:25;"Quarantine";"Bent Over One Arm Row (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Plank";1;;;;;;mi.;30;"";""
2020-09-24 11:42:41;"Quarantine";"Plank";2;;;;;;mi.;30;;
2020-09-24 11:42:41;"Quarantine";"Plank";3;;;;;;mi.;45;;
2020-09-24 11:42:41;"Quarantine";"Push Up";1;;;20;;;;0;"";
2020-09-24 11:42:41;"Quarantine";"Push Up";2;;;20;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Push Up";3;;;20;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-09-24 11:42:41;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;20;;;;0;"";
2020-09-24 11:42:41;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;20;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;20;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;20;;;;0;"";
2020-09-24 11:42:41;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;20;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;20;;;;0;;
2020-09-24 11:42:41;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";
2020-09-25 11:53:14;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-09-25 11:53:14;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-09-25 11:53:14;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;20;;;;0;"";
2020-09-25 11:53:14;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2020-09-25 11:53:14;"Quarantine";"Plank";2;;;;;;mi.;30;;
2020-09-25 11:53:14;"Quarantine";"Plank";3;;;;;;mi.;30;;
2020-09-25 11:53:14;"Quarantine";"Push Up";1;;;20;;;;0;"";
2020-09-25 11:53:14;"Quarantine";"Push Up";2;;;20;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Push Up";3;;;18;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-09-25 11:53:14;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;25;;;;0;"";
2020-09-25 11:53:14;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;25;;;;0;;
2020-09-25 11:53:14;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-09-29 17:48:50;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2020-09-29 17:48:50;"Quarantine";"Plank";2;;;;;;mi.;45;;
2020-09-29 17:48:50;"Quarantine";"Plank";3;;;;;;mi.;45;;
2020-09-29 17:48:50;"Quarantine";"Push Up";1;;;25;;;;0;"";
2020-09-29 17:48:50;"Quarantine";"Push Up";2;;;15;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Push Up";3;;;15;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Kettlebell Swing";1;14.99;lbs;30;;;;0;"";
2020-09-29 17:48:50;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-09-29 17:48:50;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;20;;;;0;"";
2020-09-29 17:48:50;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;20;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;20;;;;0;"";
2020-09-29 17:48:50;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;20;;;;0;;
2020-09-29 17:48:50;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-05 11:17:29;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2020-10-05 11:17:29;"Quarantine";"Plank";2;;;;;;mi.;45;;
2020-10-05 11:17:29;"Quarantine";"Plank";3;;;;;;mi.;45;;
2020-10-05 11:17:29;"Quarantine";"Push Up";1;;;20;;;;0;"";
2020-10-05 11:17:29;"Quarantine";"Push Up";2;;;20;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Push Up";3;;;10;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-10-05 11:17:29;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Bench Dip";1;;;16;;;;0;"";
2020-10-05 11:17:29;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;30;;;;0;"";
2020-10-05 11:17:29;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;30;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;25;;;;0;"";
2020-10-05 11:17:29;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;25;;;;0;;
2020-10-05 11:17:29;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;20;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-06 11:44:28;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2020-10-06 11:44:28;"Quarantine";"Plank";2;;;;;;mi.;45;;
2020-10-06 11:44:28;"Quarantine";"Plank";3;;;;;;mi.;45;;
2020-10-06 11:44:28;"Quarantine";"Push Up";1;;;25;;;;0;"";
2020-10-06 11:44:28;"Quarantine";"Push Up";2;;;15;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Push Up";3;;;15;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-10-06 11:44:28;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-10-06 11:44:28;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;25;;;;0;"";
2020-10-06 11:44:28;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;25;;;;0;"";
2020-10-06 11:44:28;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;25;;;;0;;
2020-10-06 11:44:28;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-08 11:57:59;"Quarantine";"Plank";1;;;;;;mi.;45;"";
2020-10-08 11:57:59;"Quarantine";"Plank";2;;;;;;mi.;45;;
2020-10-08 11:57:59;"Quarantine";"Plank";3;;;;;;mi.;45;;
2020-10-08 11:57:59;"Quarantine";"Push Up";1;;;30;;;;0;"";
2020-10-08 11:57:59;"Quarantine";"Push Up";2;;;12;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Push Up";3;;;15;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-10-08 11:57:59;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-10-08 11:57:59;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;25;;;;0;"";
2020-10-08 11:57:59;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;30;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;25;;;;0;"";
2020-10-08 11:57:59;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;25;;;;0;;
2020-10-08 11:57:59;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-09 12:29:32;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2020-10-09 12:29:32;"Quarantine";"Plank";2;;;;;;mi.;45;;
2020-10-09 12:29:32;"Quarantine";"Plank";3;;;;;;mi.;30;;
2020-10-09 12:29:32;"Quarantine";"Push Up";1;;;20;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Push Up";2;;;15;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Push Up";3;;;15;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;25;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;25;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-09 12:29:32;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2020-10-09 12:29:32;"Quarantine";"Plank";2;;;;;;mi.;45;;
2020-10-09 12:29:32;"Quarantine";"Plank";3;;;;;;mi.;30;;
2020-10-09 12:29:32;"Quarantine";"Push Up";1;;;20;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Push Up";2;;;15;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Push Up";3;;;15;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;25;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Overhead Press (Dumbbell)";1;6.8;kg;25;;;;0;"";
2020-10-09 12:29:32;"Quarantine";"Overhead Press (Dumbbell)";2;6.8;kg;20;;;;0;;
2020-10-09 12:29:32;"Quarantine";"Overhead Press (Dumbbell)";3;6.8;kg;25;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-12 16:06:48;"Quarantine";"Kettlebell Swing";1;14.99;lbs;15;;;;0;"";
2020-10-12 16:06:48;"Quarantine";"Kettlebell Swing";2;14.99;lbs;15;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Kettlebell Swing";3;14.99;lbs;15;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2020-10-12 16:06:48;"Quarantine";"Plank";2;;;;;;mi.;30;;
2020-10-12 16:06:48;"Quarantine";"Plank";3;;;;;;mi.;30;;
2020-10-12 16:06:48;"Quarantine";"Push Up";1;;;15;;;;0;"";
2020-10-12 16:06:48;"Quarantine";"Push Up";2;;;15;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Push Up";3;;;20;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;20;;;;0;"";
2020-10-12 16:06:48;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-10-12 16:06:48;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Bench Dip";3;;;15;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Front Raise (Dumbbell)";1;6.8;kg;16;;;;0;"";
2020-10-12 16:06:48;"Quarantine";"Front Raise (Dumbbell)";2;6.8;kg;12;;;;0;;
2020-10-12 16:06:48;"Quarantine";"Front Raise (Dumbbell)";3;6.8;kg;16;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-13 15:51:05;"Quarantine";"Kettlebell Swing";1;14.99;lbs;20;;;;0;"";
2020-10-13 15:51:05;"Quarantine";"Kettlebell Swing";2;14.99;lbs;20;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Kettlebell Swing";3;14.99;lbs;20;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Bent Over Row (Dumbbell)";1;44.09;lbs;25;;;;0;"";
2020-10-13 15:51:05;"Quarantine";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2020-10-13 15:51:05;"Quarantine";"Plank";2;;;;;;mi.;30;;
2020-10-13 15:51:05;"Quarantine";"Plank";3;;;;;;mi.;45;;
2020-10-13 15:51:05;"Quarantine";"Front Raise (Dumbbell)";1;6.8;kg;12;;;;0;"";
2020-10-13 15:51:05;"Quarantine";"Front Raise (Dumbbell)";2;6.8;kg;18;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Front Raise (Dumbbell)";3;6.8;kg;18;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Push Up";1;;;15;;;;0;"";
2020-10-13 15:51:05;"Quarantine";"Push Up";2;;;15;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Push Up";3;;;15;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Bench Dip";1;;;20;;;;0;"";
2020-10-13 15:51:05;"Quarantine";"Bench Dip";2;;;20;;;;0;;
2020-10-13 15:51:05;"Quarantine";"Bench Dip";3;;;20;;;;0;;
2020-10-15 15:24:38;"Quarantine";"Running (Treadmill)";1;;;;;;mi.;1200;"";""
2020-10-15 15:24:38;"Quarantine";"Plank";1;;;;;;mi.;30;"";
2020-10-15 15:24:38;"Quarantine";"Plank";2;;;;;;mi.;30;;
2020-10-15 15:24:38;"Quarantine";"Push Up";1;;;10;;;;0;"";
2020-10-15 15:24:38;"Quarantine";"Push Up";2;;;10;;;;0;;
2020-10-15 15:24:38;"Quarantine";"Push Up";3;;;10;;;;0;;
2020-10-15 15:24:38;"Quarantine";"Push Up";4;;;10;;;;0;;
2020-10-15 15:24:38;"Quarantine";"Push Up";5;;;10;;;;0;;
2020-10-15 15:24:38;"Quarantine";"Bench Dip";1;;;10;;;;0;"";
2020-10-15 15:24:38;"Quarantine";"Bench Dip";2;;;10;;;;0;;
2020-10-15 15:24:38;"Quarantine";"Jump Squat";1;;;10;;;;0;"";
2020-10-15 15:24:38;"Quarantine";"Jump Squat";2;;;10;;;;0;;
2020-10-15 15:24:38;"Quarantine";"Jump Squat";3;;;10;;;;0;;
2020-10-15 15:24:38;"Quarantine";"Jump Squat";4;;;10;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-20 11:54:28;"Quarantine Berlin";"Plank";1;;;;;;mi.;30;"";
2020-10-20 11:54:28;"Quarantine Berlin";"Plank";2;;;;;;mi.;30;;
2020-10-20 11:54:28;"Quarantine Berlin";"Plank";3;;;;;;mi.;30;;
2020-10-20 11:54:28;"Quarantine Berlin";"Push Up";1;;;15;;;;0;"";
2020-10-20 11:54:28;"Quarantine Berlin";"Push Up";2;;;15;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Push Up";3;;;15;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Bench Dip";1;;;15;;;;0;"";
2020-10-20 11:54:28;"Quarantine Berlin";"Bench Dip";2;;;15;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Bench Dip";3;;;20;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Kettlebell Swing";1;44.09;lbs;20;;;;0;"";
2020-10-20 11:54:28;"Quarantine Berlin";"Kettlebell Swing";2;44.09;lbs;15;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Kettlebell Swing";3;44.09;lbs;15;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Bent Over Row (Dumbbell)";1;44.09;lbs;25;;;;0;"";
2020-10-20 11:54:28;"Quarantine Berlin";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Arnold Press (Dumbbell)";1;13.23;lbs;20;;;;0;"";
2020-10-20 11:54:28;"Quarantine Berlin";"Arnold Press (Dumbbell)";2;13.23;lbs;20;;;;0;;
2020-10-20 11:54:28;"Quarantine Berlin";"Arnold Press (Dumbbell)";3;13.23;lbs;20;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-21 11:42:06;"Quarantine Berlin";"Plank";1;;;;;;mi.;30;"";
2020-10-21 11:42:06;"Quarantine Berlin";"Plank";2;;;;;;mi.;35;;
2020-10-21 11:42:06;"Quarantine Berlin";"Plank";3;;;;;;mi.;35;;
2020-10-21 11:42:06;"Quarantine Berlin";"Push Up";1;;;20;;;;0;"";
2020-10-21 11:42:06;"Quarantine Berlin";"Push Up";2;;;15;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Push Up";3;;;15;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Bench Dip";1;;;15;;;;0;"";
2020-10-21 11:42:06;"Quarantine Berlin";"Bench Dip";2;;;20;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Bench Dip";3;;;20;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Kettlebell Swing";1;44.09;lbs;20;;;;0;"";
2020-10-21 11:42:06;"Quarantine Berlin";"Kettlebell Swing";2;44.09;lbs;20;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Kettlebell Swing";3;44.09;lbs;20;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Bent Over Row (Dumbbell)";1;44.09;lbs;20;;;;0;"";
2020-10-21 11:42:06;"Quarantine Berlin";"Bent Over Row (Dumbbell)";2;44.09;lbs;25;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Bent Over Row (Dumbbell)";3;44.09;lbs;25;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Arnold Press (Dumbbell)";1;13.23;lbs;40;;;;0;"";
2020-10-21 11:42:06;"Quarantine Berlin";"Arnold Press (Dumbbell)";2;13.23;lbs;30;;;;0;;
2020-10-21 11:42:06;"Quarantine Berlin";"Arnold Press (Dumbbell)";3;13.23;lbs;30;;;;0;;
2020-10-23 11:23:11;"Quarantine Berlin";"Running (Treadmill)";1;;;;;;mi.;300;"";""
2020-10-23 11:23:11;"Quarantine Berlin";"Plank";1;;;;;;mi.;30;"";
2020-10-23 11:23:11;"Quarantine Berlin";"Plank";2;;;;;;mi.;30;;
2020-10-23 11:23:11;"Quarantine Berlin";"Plank";3;;;;;;mi.;40;;
2020-10-23 11:23:11;"Quarantine Berlin";"Push Up";1;;;23;;;;0;"";
2020-10-23 11:23:11;"Quarantine Berlin";"Push Up";2;;;15;;;;0;;
2020-10-23 11:23:11;"Quarantine Berlin";"Push Up";3;;;12;;;;0;;
2020-10-23 11:23:11;"Quarantine Berlin";"Bench Dip";1;;;15;;;;0;"";
2020-10-23 11:23:11;"Quarantine Berlin";"Bench Dip";2;;;15;;;;0;;
2020-10-23 11:23:11;"Quarantine Berlin";"Bench Dip";3;;;20;;;;0;;
2020-10-23 11:23:11;"Quarantine Berlin";"Kettlebell Swing";1;44.09;lbs;15;;;;0;"";
2020-10-23 11:23:11;"Quarantine Berlin";"Kettlebell Swing";2;44.09;lbs;15;;;;0;;
